id_order	id_manufacturer	product_id	product_attribute_id	product_quantity	unit_price_tax_incl	id_carrier	id_customer	city	country	payment	total_paid	total_shipping	date_add	latitude	longitude
1276255	234	35013	29731	1	5.75	193	478756	montblanc	España	Redsys	42.25	0	2017-11-30 19:13:10	41.34652	1.14321
1276252	183	38934	37925	1	9.949999	191	273755	el vendrell	España	Pago contra reembolso	24.65	0	2017-11-30 19:08:44	41.22111	1.53782
1276252	183	42465	46071	1	4.95	191	273755	el vendrell	España	Pago contra reembolso	24.65	0	2017-11-30 19:08:44	41.22111	1.53782
1276252	234	39737	39466	1	5.500001	191	273755	el vendrell	España	Pago contra reembolso	24.65	0	2017-11-30 19:08:44	41.22111	1.53782
1276252	234	40862	42350	1	4.25	191	273755	el vendrell	España	Pago contra reembolso	24.65	0	2017-11-30 19:08:44	41.22111	1.53782
1276251	194	12712	18725	1	4.99	193	81381	ourense	España	PayPal	26.52	0	2017-11-30 19:08:00	42.35088	-7.90211
1276251	219	41660	44269	1	7.99	193	81381	ourense	España	PayPal	26.52	0	2017-11-30 19:08:00	42.35088	-7.90211
1276251	183	32949	25774	1	8.95	193	81381	ourense	España	PayPal	26.52	0	2017-11-30 19:08:00	42.35088	-7.90211
1276251	842	36155	32262	1	2.6	193	81381	ourense	España	PayPal	26.52	0	2017-11-30 19:08:00	42.35088	-7.90211
1276251	919	40826	42254	1	1.99	193	81381	ourense	España	PayPal	26.52	0	2017-11-30 19:08:00	42.35088	-7.90211
1276248	55	3272	8141	1	24.5	193	478753	galapagar	España	Pago contra reembolso	24.5	0	2017-11-30 19:05:42	40.55947	-3.97669
1276247	61	32753	25475	1	52.950001	193	478754	madrid	España	Redsys	52.95	0	2017-11-30 19:05:41	42.42866	-8.64367
1276247	175	36370	32694	1	0	193	478754	madrid	España	Redsys	52.95	0	2017-11-30 19:05:41	42.42866	-8.64367
1276247	61	40076	40347	1	0	193	478754	madrid	España	Redsys	52.95	0	2017-11-30 19:05:41	42.42866	-8.64367
1276243	234	44003	49721	1	4.95	193	228367	bilbao	España	PayPal	30.66	0	2017-11-30 18:59:38	40.42913	-3.70114
1276243	192	42671	46542	1	1.99	193	228367	bilbao	España	PayPal	30.66	0	2017-11-30 18:59:38	40.42913	-3.70114
1276243	234	35013	29729	1	5.75	193	228367	bilbao	España	PayPal	30.66	0	2017-11-30 18:59:38	40.42913	-3.70114
1276243	194	43002	47087	2	7.99	193	228367	bilbao	España	PayPal	30.66	0	2017-11-30 18:59:38	40.42913	-3.70114
1276243	846	38076	36193	1	1.99	193	228367	bilbao	España	PayPal	30.66	0	2017-11-30 18:59:38	40.42913	-3.70114
1276240	893	34244	28298	1	2.99	193	478751	cacicedo	España	Pago contra reembolso	36.55	0	2017-11-30 18:57:56	43.4325	-3.88336
1276240	893	35491	30603	1	3.99	193	478751	cacicedo	España	Pago contra reembolso	36.55	0	2017-11-30 18:57:56	43.4325	-3.88336
1276240	893	37180	34477	1	2.5	193	478751	cacicedo	España	Pago contra reembolso	36.55	0	2017-11-30 18:57:56	43.4325	-3.88336
1276240	893	42899	47040	1	1.99	193	478751	cacicedo	España	Pago contra reembolso	36.55	0	2017-11-30 18:57:56	43.4325	-3.88336
1276240	893	37163	34433	1	2.99	193	478751	cacicedo	España	Pago contra reembolso	36.55	0	2017-11-30 18:57:56	43.4325	-3.88336
1276240	133	2935	17300	1	17.1	193	478751	cacicedo	España	Pago contra reembolso	36.55	0	2017-11-30 18:57:56	43.4325	-3.88336
1276240	194	12712	18725	1	4.99	193	478751	cacicedo	España	Pago contra reembolso	36.55	0	2017-11-30 18:57:56	43.4325	-3.88336
1276239	194	43002	47087	1	7.99	193	208139	murcia	España	Redsys	40.08	0	2017-11-30 18:57:19	37.94399	-1.16364
1276239	189	35845	31492	2	3.99	193	208139	murcia	España	Redsys	40.08	0	2017-11-30 18:57:19	37.94399	-1.16364
1276239	387	39888	39827	2	1	193	208139	murcia	España	Redsys	40.08	0	2017-11-30 18:57:19	37.94399	-1.16364
1276239	198	15350	17928	1	8.25	193	208139	murcia	España	Redsys	40.08	0	2017-11-30 18:57:19	37.94399	-1.16364
1276239	385	18314	15990	2	1.99	193	208139	murcia	España	Redsys	40.08	0	2017-11-30 18:57:19	37.94399	-1.16364
1276239	194	43002	47088	1	7.99	193	208139	murcia	España	Redsys	40.08	0	2017-11-30 18:57:19	37.94399	-1.16364
1276239	187	9688	3729	1	1.889999	193	208139	murcia	España	Redsys	40.08	0	2017-11-30 18:57:19	37.94399	-1.16364
1276238	65	33835	27371	1	52.8	193	478750	mora	España	Pago contra reembolso	52.8	0	2017-11-30 18:56:17	40.41144	-3.69308
1276238	175	36370	32694	1	0	193	478750	mora	España	Pago contra reembolso	52.8	0	2017-11-30 18:56:17	40.41144	-3.69308
1276236	843	40180	40621	1	3.750001	193	21995	rute	España	Pago contra reembolso	76	0	2017-11-30 18:56:07	37.33328	-4.35506
1276236	65	5165	15723	1	36.3	193	21995	rute	España	Pago contra reembolso	76	0	2017-11-30 18:56:07	37.33328	-4.35506
1276236	120	31453	22409	1	35.95	193	21995	rute	España	Pago contra reembolso	76	0	2017-11-30 18:56:07	37.33328	-4.35506
1276235	387	39885	39822	1	2.99	193	467490	tomelloso	España	Pago contra reembolso	32.86	0	2017-11-30 18:56:04	39.22478	-2.98015
1276235	398	44327	49738	1	2.99	193	467490	tomelloso	España	Pago contra reembolso	32.86	0	2017-11-30 18:56:04	39.22478	-2.98015
1276235	176	14930	4571	1	17.5	193	467490	tomelloso	España	Pago contra reembolso	32.86	0	2017-11-30 18:56:04	39.22478	-2.98015
1276235	177	44309	49690	1	3.99	193	467490	tomelloso	España	Pago contra reembolso	32.86	0	2017-11-30 18:56:04	39.22478	-2.98015
1276235	893	37252	34648	1	2.4	193	467490	tomelloso	España	Pago contra reembolso	32.86	0	2017-11-30 18:56:04	39.22478	-2.98015
1276235	375	44238	49592	1	2.99	193	467490	tomelloso	España	Pago contra reembolso	32.86	0	2017-11-30 18:56:04	39.22478	-2.98015
1276234	170	39355	38717	1	20.950001	193	358372	villanueva de los infantes	España	Pago contra reembolso	20.95	0	2017-11-30 18:55:46	41.71017	-4.48201
1276233	893	37252	34648	1	2.4	193	466368	écija	España	Redsys	29.29	0	2017-11-30 18:55:19	37.56697	-5.0979
1276233	893	37254	34651	1	2.99	193	466368	écija	España	Redsys	29.29	0	2017-11-30 18:55:19	37.56697	-5.0979
1276233	893	43273	47519	1	6.95	193	466368	écija	España	Redsys	29.29	0	2017-11-30 18:55:19	37.56697	-5.0979
1276233	893	41325	43489	1	1.99	193	466368	écija	España	Redsys	29.29	0	2017-11-30 18:55:19	37.56697	-5.0979
1276233	893	36735	33467	1	3.99	193	466368	écija	España	Redsys	29.29	0	2017-11-30 18:55:19	37.56697	-5.0979
1276233	893	43327	47593	1	2.99	193	466368	écija	España	Redsys	29.29	0	2017-11-30 18:55:19	37.56697	-5.0979
1276233	893	36735	33470	1	3.99	193	466368	écija	España	Redsys	29.29	0	2017-11-30 18:55:19	37.56697	-5.0979
1276233	479	36629	33262	1	1	193	466368	écija	España	Redsys	29.29	0	2017-11-30 18:55:19	37.56697	-5.0979
1276233	893	41173	43059	1	2.99	193	466368	écija	España	Redsys	29.29	0	2017-11-30 18:55:19	37.56697	-5.0979
1276231	194	43002	47090	1	7.99	193	95745	madrid	España	Redsys	21.94	0	2017-11-30 18:53:10	42.42866	-8.64367
1276231	157	31906	23714	1	13.95	193	95745	madrid	España	Redsys	21.94	0	2017-11-30 18:53:10	42.42866	-8.64367
1276228	893	36668	33325	1	2.99	193	469493	asturias	España	Pago contra reembolso	31.71	0	2017-11-30 18:51:57	38.5388	-0.13179
1276228	782	43856	48783	1	1	193	469493	asturias	España	Pago contra reembolso	31.71	0	2017-11-30 18:51:57	38.5388	-0.13179
1276228	189	35842	45340	1	3.39	193	469493	asturias	España	Pago contra reembolso	31.71	0	2017-11-30 18:51:57	38.5388	-0.13179
1276228	893	43327	47593	1	2.99	193	469493	asturias	España	Pago contra reembolso	31.71	0	2017-11-30 18:51:57	38.5388	-0.13179
1276228	893	43172	47344	1	2.99	193	469493	asturias	España	Pago contra reembolso	31.71	0	2017-11-30 18:51:57	38.5388	-0.13179
1276228	893	43175	47347	1	2.99	193	469493	asturias	España	Pago contra reembolso	31.71	0	2017-11-30 18:51:57	38.5388	-0.13179
1276228	893	42953	46988	1	1.99	193	469493	asturias	España	Pago contra reembolso	31.71	0	2017-11-30 18:51:57	38.5388	-0.13179
1276228	893	42621	46409	1	3.5	193	469493	asturias	España	Pago contra reembolso	31.71	0	2017-11-30 18:51:57	38.5388	-0.13179
1276228	893	40320	40987	1	1.99	193	469493	asturias	España	Pago contra reembolso	31.71	0	2017-11-30 18:51:57	38.5388	-0.13179
1276228	808	42653	46502	1	4.99	193	469493	asturias	España	Pago contra reembolso	31.71	0	2017-11-30 18:51:57	38.5388	-0.13179
1276228	187	12770	14929	1	1.889999	193	469493	asturias	España	Pago contra reembolso	31.71	0	2017-11-30 18:51:57	38.5388	-0.13179
1276228	306	31981	26970	1	1	193	469493	asturias	España	Pago contra reembolso	31.71	0	2017-11-30 18:51:57	38.5388	-0.13179
1276225	189	41929	44835	1	5.19	193	453468	ciempozuelos	España	Redsys	27.86	0	2017-11-30 18:50:59	40.1536	-3.6001
1276225	187	37581	35251	1	3.79	193	453468	ciempozuelos	España	Redsys	27.86	0	2017-11-30 18:50:59	40.1536	-3.6001
1276225	650	38624	37434	1	7.95	193	453468	ciempozuelos	España	Redsys	27.86	0	2017-11-30 18:50:59	40.1536	-3.6001
1276225	323	43705	48449	1	1.99	193	453468	ciempozuelos	España	Redsys	27.86	0	2017-11-30 18:50:59	40.1536	-3.6001
1276225	319	41366	43561	1	4.95	193	453468	ciempozuelos	España	Redsys	27.86	0	2017-11-30 18:50:59	40.1536	-3.6001
1276225	189	17684	6133	1	3.99	193	453468	ciempozuelos	España	Redsys	27.86	0	2017-11-30 18:50:59	40.1536	-3.6001
1276224	650	37483	35081	1	3.95	193	447196	logroño	España	Paypal Mobile	19.25	0	2017-11-30 18:50:08	42.46712	-2.44541
1276224	805	31394	22279	1	2.950001	193	447196	logroño	España	Paypal Mobile	19.25	0	2017-11-30 18:50:08	42.46712	-2.44541
1276224	805	31398	22283	1	3.45	193	447196	logroño	España	Paypal Mobile	19.25	0	2017-11-30 18:50:08	42.46712	-2.44541
1276224	805	31388	22273	1	2.950001	193	447196	logroño	España	Paypal Mobile	19.25	0	2017-11-30 18:50:08	42.46712	-2.44541
1276224	191	38032	41291	1	5.95	193	447196	logroño	España	Paypal Mobile	19.25	0	2017-11-30 18:50:08	42.46712	-2.44541
1276222	403	19192	7605	1	6.75	193	478742	valladolid	España	Redsys	23.61	0	2017-11-30 18:49:50	41.6523	-4.72854
1276222	241	38430	49331	1	6.49	193	478742	valladolid	España	Redsys	23.61	0	2017-11-30 18:49:50	41.6523	-4.72854
1276222	241	38430	36971	1	6.49	193	478742	valladolid	España	Redsys	23.61	0	2017-11-30 18:49:50	41.6523	-4.72854
